API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
366222187,4390,366226577,9318129123,9684355700,102400910,9420534423,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366226811,4704,366231515,9420526471,9786757986,102400942,9522932117,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366231815,4586,366236401,9522923903,9889160304,102400943,9625329432,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366236732,5567,366242299,9625320388,9991562687,102400879,9727726834,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366242620,4714,366247334,9727717416,10093964750,102401134,9830123264,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366247568,4964,366252532,9830114504,10196367036,102401166,9932520634,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366252762,4155,366256917,9932512661,10298769578,102400943,10034917759,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366257153,4336,366261489,10034910152,10401171641,102401198,10137315686,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366261723,5043,366266766,10137307449,10503574215,102400942,10239713434,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366267019,4978,366271997,10239704536,10605976533,102400943,10342110457,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366272231,4905,366277136,10342101716,10708378852,102400943,10444507564,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366277428,4268,366281696,10444499539,10810781235,102400878,10546904685,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366281947,3791,366285738,10546897751,10913183489,102400942,10649302484,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366285995,4328,366290323,10649295260,11015585583,102401166,10751700754,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366290553,5272,366295825,10751692108,11117987933,102401135,10854098515,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366296058,5110,366301168,10854089276,11220390444,102400943,10956495329,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366301396,5060,366306456,10956486339,11322792795,102400910,11058892309,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366306712,4000,366310712,11058884145,11425194857,102401166,11161289311,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366310944,4507,366315451,11161281724,11527597175,102401167,11263687398,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366315684,5519,366321203,11263678578,11629999781,102400879,11366084976,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366321495,4846,366326341,11366075503,11732401844,102401134,11468481483,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366326578,5733,366332311,11468471851,11834804162,102401134,11570878718,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366332568,3944,366336512,11570869969,11937206481,102401135,11673275048,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366336748,4696,366341444,11673267323,12039608767,102401168,11775673187,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366341711,5394,366347105,11775664142,12142011247,102401007,11878070543,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366347365,4882,366352247,11878061383,12244413630,102400944,11980467209,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366352479,5068,366357547,11980458147,12346815694,102401199,12082864414,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366357783,4377,366362160,12082856173,12449218333,102400881,12185261431,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366362393,3750,366366143,12185254447,12551620590,102400943,12287659140,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366366373,4737,366371110,12287651543,12654022653,102401200,12390057480,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366371344,4899,366376243,12390048986,12756425229,102400943,12492454828,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366376509,4826,366381335,12492445989,12858827324,102401169,12594851984,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366381608,4782,366386390,12594843191,12961229581,102401231,12697249204,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366386655,4154,366390809,12697241124,13063631933,102401199,12799646477,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366391076,5157,366396233,12799638275,13166034508,102400943,12902044375,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366396464,5029,366401493,12902035399,13268436892,102400880,13004441308,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366401784,4992,366406776,13004432148,13370838924,102401168,13106838308,4635,4635,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
