API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
1433683824,9840,1433693664,4915083276,6348776940,204804808,5119897924,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433694055,9782,1433703837,5119879446,6553583283,204804872,5324694100,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433704244,10127,1433714371,5324675160,6758389531,204805032,5529490319,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433714748,10081,1433724829,5529471142,6963195971,204804999,5734286222,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433725232,9818,1433735050,5734267329,7168002379,204804999,5939082146,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433735504,10080,1433745584,5939063202,7372808786,204805000,6143878282,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433745975,9920,1433755895,6143859395,7577615290,204804904,6348674219,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433756266,9928,1433766194,6348655375,7782421569,204805032,6553470335,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433766558,11903,1433778461,6553449580,7987228041,204804966,6758266449,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433778891,11983,1433790874,6758243733,8192034607,204804806,6963060522,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433791263,9725,1433800988,6963039769,8396840757,204805061,7167854555,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433801380,9803,1433811183,7167836107,8601647290,204804934,7372650844,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433811556,9765,1433821321,7372632471,8806453792,204804837,7577447073,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433821706,9900,1433831606,7577428431,9011260037,204804997,7782243328,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433832026,9893,1433841919,7782224651,9216066570,204804869,7987039413,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433842340,9909,1433852249,7987020566,9420872815,204805029,8191835504,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433852669,9857,1433862526,8191816791,9625679317,204804933,8396631581,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433862928,10014,1433872942,8396612780,9830485722,204804933,8601427727,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433873315,9922,1433883237,8601408762,10035291999,204805063,8806223747,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433883611,11755,1433895366,8806203072,10240098438,204805032,9011019859,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433895785,10031,1433905816,9010999126,10444904942,204804937,9215814094,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433906248,9758,1433916006,9215795408,10649711414,204804872,9420610038,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433916387,9802,1433926189,9420591473,10854517662,204805032,9625406307,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433926602,9958,1433936560,9625387702,11059324262,204804840,9830202500,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433936934,9845,1433946779,9830183763,11264130542,204804968,10034998576,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433947162,9917,1433957079,10034979968,11468937047,204804871,10239794756,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433957514,9839,1433967353,10239776069,11673743422,204804904,10444590812,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433967752,9900,1433977652,10444572018,11878549670,204805065,10649386983,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1433978012,27878,1434005890,10649350412,12083356302,204804842,10854183132,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1434006457,9927,1434016384,10854146360,12288162744,204804810,11058961097,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1434016759,12067,1434028826,11058940104,12492968930,204805033,11263757204,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1434029269,9864,1434039133,11263736366,12697775499,204804874,11468551104,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1434039515,9885,1434049400,11468532413,12902581813,204804970,11673347268,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1434049777,9920,1434059697,11673328622,13107388319,204804873,11878143415,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1434060078,9935,1434070013,11878124651,13312194664,204804938,12082939524,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1434070430,10018,1434080448,12082920690,13517001138,204804874,12287735582,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1434080844,9908,1434090752,12287716796,13721807548,204804873,12492531577,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1434091203,10451,1434101654,12492512175,13926613829,204805002,12697327628,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1434102058,9882,1434111940,12697308331,14131420271,204804969,12902123182,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
1434112323,9944,1434122267,12902104477,14336226744,204804904,13106919325,4095,4095,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
