API Start (ns),API Dur (ns),Queue Start (ns),Queue Dur (ns),Kernel Start (ns),Kernel Dur (ns),Total Dur (ns),PID,TID,DevId,API Function,GridXYZ,BlockXYZ,Kernel Name
366537450,5727,366543177,5939077047,6305620224,102402266,6041485040,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366543408,4614,366548022,6041475588,6408023610,102402169,6143882371,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366548303,3953,366552256,6143874547,6510426803,102402266,6246280766,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366552624,4886,366557510,6246272679,6612830189,102402168,6348679733,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366557740,4598,366562338,6348671043,6715233381,102402265,6451077906,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366562646,5830,366568476,6451068258,6817636734,102402202,6553476290,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366568710,4799,366573509,6553466515,6920040024,102402201,6655873515,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366573742,3896,366577638,6655865611,7022443249,102402266,6758271773,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366577871,4954,366582825,6758263778,7124846603,102402200,6860670932,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366583061,4704,366587765,6860662126,7227249891,102402201,6963069031,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366588047,5579,366593626,6963059523,7329653149,102402233,7065467335,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366593907,4668,366598575,7065457799,7432056374,102402297,7167864764,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366598808,3982,366602790,7167856969,7534459759,102402202,7270263153,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366603028,4753,366607781,7270255236,7636863017,102402233,7372662222,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366608070,4294,366612364,7372653942,7739266306,102402233,7475060469,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366612602,4808,366617410,7475052153,7841669563,102402265,7577459226,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366617688,5246,366622934,7577450014,7944072948,102402169,7679857429,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366623167,4252,366627419,7679848818,8046476237,102402171,7782255241,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366627698,6575,366634273,7782245160,8148879433,102402267,7884654002,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366634555,4530,366639085,7884643735,8251282820,102402171,7987050436,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366639360,4788,366644148,7987041898,8353686046,102402235,8089448921,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366644423,5032,366649455,8089440010,8456089465,102402107,8191847149,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366649696,4899,366654595,8191838097,8558492692,102402172,8294245168,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366654838,4542,366659380,8294236636,8660896016,102402139,8396643317,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366659618,4197,366663815,8396635364,8763299179,102402267,8499041828,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366664054,4778,366668832,8499033606,8865702438,102402298,8601440682,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366669123,5568,366674691,8601431069,8968105760,102402267,8703838904,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366674921,5124,366680045,8703829070,9070509115,102402204,8806236398,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366680279,3752,366684031,8806228440,9172912471,102402139,8908634331,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366684311,4297,366688608,8908627090,9275315698,102402203,9011033590,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366688865,4429,366693294,9011025663,9377718957,102402235,9113432327,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366693554,5456,366699010,9113423366,9480122376,102402106,9215830928,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366699297,4869,366704166,9215821436,9582525602,102402172,9318228477,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366704402,4110,366708512,9318220382,9684928894,102402171,9420626663,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366708745,4369,366713114,9420619039,9787332153,102402203,9523025611,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366713348,4342,366717690,9523017818,9889735508,102402139,9625424299,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366717924,5638,366723562,9625415141,9992138703,102402236,9727823015,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366723838,4656,366728494,9727813532,10094542026,102402203,9830220391,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366728749,4670,366733419,9830212250,10196945669,102401852,9932618772,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366733705,4437,366738142,9932610531,10299348673,102402139,10035017107,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366738378,4255,366742633,10035009267,10401751900,102402204,10137415726,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366742874,4818,366747692,10137407532,10504155224,102402171,10239814521,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366747956,5016,366752972,10239805543,10606558515,102402171,10342212730,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366753201,4917,366758118,10342203688,10708961806,102402171,10444610776,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366758349,4406,366762755,10444602406,10811365161,102402107,10547008919,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366762988,3698,366766686,10547001799,10913768485,102402075,10649407572,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366766921,4389,366771310,10649400306,11016171616,102402235,10751806930,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366771666,5163,366776829,10751798207,11118575036,102402107,10854205477,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366777063,4994,366782057,10854196078,11220978135,102402298,10956603370,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366782288,4997,366787285,10956594141,11323381426,102402299,11059001437,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366787517,3859,366791376,11058993373,11425784749,102402267,11161399499,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366791607,4337,366795944,11161392064,11528188008,102402300,11263798701,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366796195,5406,366801601,11263789891,11630591492,102402107,11366197404,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366801883,5170,366807053,11366187602,11732994655,102402235,11468595007,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366807353,5699,366813052,11468584926,11835397978,102402203,11570992828,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366813282,4176,366817458,11570983747,11937801205,102402268,11673390191,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366817713,4482,366822195,11673382270,12040204465,102402299,11775789051,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366822480,5361,366827841,11775779979,12142607820,102402235,11878187575,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366828124,4836,366832960,11878178215,12245011175,102402171,11980585222,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366833189,4788,366837977,11980576361,12347414338,102402298,12082983447,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366838241,4516,366842757,12082975031,12449817788,102402139,12185381686,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366842988,3804,366846792,12185374351,12552221143,102402075,12287780230,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366847025,4669,366851694,12287772676,12654624370,102402139,12390179484,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366851927,4823,366856750,12390170943,12757027693,102402107,12492577873,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366857052,42339,366899391,12492531401,12859430792,102402299,12594976039,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366899905,6203,366906108,12594928103,12961834211,102402170,12697336476,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366906398,3878,366910276,12697327129,13064237405,102402267,12799733274,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366910559,4981,366915540,12799725156,13166640696,102402267,12902132404,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366915777,4971,366920748,12902123271,13269044019,102402235,13004530477,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
366920983,5143,366926126,13004521216,13371447342,102402203,13106928562,3071,3071,0,cudaLaunchKernel,  32    1    1,   1    1    1,foo()
