Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
4007148644,31968,28559,128,1,1,512,1,1,32,0.000,0.000,,,,,NVIDIA H100 NVL (0),1,,7,"kernel_compute_cost(int, int, long, Point *, int, int, float *, float *, int *, bool *)"
4007286566,15072,28566,,,,,,,,,,0.524,34785.991,Device,Pageable,NVIDIA H100 NVL (0),1,,7,[CUDA memcpy Device-to-Host]
4007491050,3264,28567,,,,,,,,,,0.066,20078.395,Device,Pageable,NVIDIA H100 NVL (0),1,,7,[CUDA memcpy Device-to-Host]
4008326105,16224,28592,,,,,,,,,,0.262,16157.770,Managed,Device,NVIDIA H100 NVL (0),1,,7,[CUDA memcpy Device-to-Device]
4008694240,416615,28593,,,,,,,,,,2.097,5033.165,Managed,Device,NVIDIA H100 NVL (0),1,,7,[CUDA memcpy Device-to-Device]
4009149192,1536,28594,,,,,,,,,,0.066,42666.623,Device,,NVIDIA H100 NVL (0),1,,7,[CUDA memset]
4009161544,1696,28595,,,,,,,,,,0.524,309136.456,Device,,NVIDIA H100 NVL (0),1,,7,[CUDA memset]
4009259882,31136,28600,128,1,1,512,1,1,32,0.000,0.000,,,,,NVIDIA H100 NVL (0),1,,7,"kernel_compute_cost(int, int, long, Point *, int, int, float *, float *, int *, bool *)"
4009399084,15073,28607,,,,,,,,,,0.524,34783.370,Device,Pageable,NVIDIA H100 NVL (0),1,,7,[CUDA memcpy Device-to-Host]
4009604336,3264,28608,,,,,,,,,,0.066,20078.395,Device,Pageable,NVIDIA H100 NVL (0),1,,7,[CUDA memcpy Device-to-Host]
4010404095,16256,28633,,,,,,,,,,0.262,16125.788,Managed,Device,NVIDIA H100 NVL (0),1,,7,[CUDA memcpy Device-to-Device]
4010768869,392903,28634,,,,,,,,,,2.097,5337.252,Managed,Device,NVIDIA H100 NVL (0),1,,7,[CUDA memcpy Device-to-Device]
